battery_id,day,voltage,temperature,cycle_count,depth_of_discharge,fast_charge_freq,capacity_pct,internal_resistance_mohm,ambient_temperature
BATT-017,6,349.73,32.65,10,54.38,0.121,99.82,31.61,32.05
BATT-017,7,348.7,30.97,12,71.54,0.02,99.79,31.65,30.52
BATT-017,8,350.19,35.03,13,59.52,0.087,99.76,32.12,31.58
BATT-017,9,350.35,33.78,15,49.57,0.289,99.72,32.31,31.36
BATT-017,10,350.42,32.57,16,52.58,0.076,99.69,32.47,30.93
BATT-017,11,349.78,35.73,18,51.93,0.116,99.66,33.61,33.56
BATT-017,12,348.57,32.35,20,54.84,0.079,99.63,33.87,31.25
BATT-017,13,350.03,34.32,21,44.96,0.059,99.61,32.48,32.93
BATT-017,14,350.18,34.6,23,56.04,0.13,99.58,32.2,33.02
BATT-017,15,349.7,34.13,25,41.39,0.0,99.55,32.72,31.6
BATT-017,16,349.9,30.34,26,44.06,0.079,99.53,31.99,30.19
BATT-017,17,348.31,31.36,27,66.11,0.0,99.5,32.91,30.82
BATT-017,18,349.87,34.46,29,51.93,0.215,99.48,32.04,34.13
BATT-017,19,349.72,35.43,31,62.66,0.171,99.45,35.15,33.02
BATT-017,20,348.83,34.01,32,49.24,0.03,99.42,33.2,32.55
BATT-017,21,350.21,32.2,34,41.49,0.0,99.4,32.58,31.56
BATT-017,22,349.38,36.41,35,47.79,0.131,99.37,33.89,35.07
BATT-017,23,349.95,32.16,37,70.23,0.088,99.33,32.01,31.23
BATT-017,24,350.15,32.93,38,45.63,0.271,99.3,32.58,32.81
BATT-017,25,350.01,36.24,40,64.76,0.204,99.27,33.78,33.42
BATT-017,26,348.66,32.18,42,56.17,0.143,99.25,33.53,30.77
BATT-017,27,349.42,34.49,44,54.82,0.05,99.21,34.5,31.65
BATT-017,28,351.42,32.27,45,49.61,0.071,99.18,30.78,32.16
BATT-017,29,350.82,36.27,47,48.69,0.116,99.15,34.38,34.2
BATT-017,30,350.36,32.43,48,57.48,0.12,99.13,33.07,32.32
BATT-017,31,349.9,34.88,50,62.01,0.035,99.1,32.49,30.88
BATT-017,32,348.88,30.62,52,55.28,0.0,99.07,31.99,30.79
BATT-017,33,349.54,35.36,54,58.54,0.246,99.04,33.21,32.0
BATT-017,34,349.31,32.51,55,51.55,0.095,99.01,35.42,30.97
BATT-017,35,349.57,35.8,57,67.14,0.126,98.98,34.85,34.42
BATT-017,36,348.47,36.68,59,55.53,0.023,98.94,35.58,34.54
BATT-017,37,350.38,34.01,61,66.3,0.201,98.91,33.89,33.39
BATT-017,38,347.46,35.39,63,48.31,0.175,98.88,34.15,33.04
BATT-017,39,350.28,37.02,64,53.83,0.097,98.86,32.52,34.6
BATT-017,40,350.29,36.17,66,60.53,0.109,98.82,32.58,34.6
BATT-017,41,351.44,33.93,67,54.95,0.115,98.79,34.07,32.12
BATT-017,42,349.37,35.87,69,57.21,0.1,98.76,32.89,32.38
BATT-017,43,349.14,36.97,71,48.23,0.137,98.73,33.47,34.76
BATT-017,44,349.64,34.94,72,51.67,0.122,98.69,34.43,34.16
BATT-017,45,349.98,37.03,73,48.85,0.078,98.66,35.72,34.72
BATT-017,46,349.45,33.54,75,53.59,0.0,98.63,34.51,32.51
BATT-017,47,348.56,33.6,76,52.97,0.09,98.6,33.21,32.78
BATT-017,48,349.95,36.72,78,50.92,0.152,98.57,32.79,34.65
BATT-017,49,349.49,33.53,80,57.89,0.146,98.54,34.78,32.98
BATT-017,50,348.67,33.37,81,47.71,0.197,98.51,34.08,31.76
BATT-017,51,348.17,35.32,83,41.2,0.205,98.49,34.87,33.09
BATT-017,52,351.44,37.3,85,50.67,0.148,98.46,34.6,33.83
BATT-017,53,350.12,38.93,86,67.01,0.107,98.43,34.79,36.73
BATT-017,54,349.89,33.05,87,57.16,0.119,98.4,36.11,32.96
BATT-017,55,349.34,34.42,89,49.02,0.046,98.37,36.02,34.17
BATT-017,56,349.97,40.65,91,56.77,0.156,98.34,35.39,37.37
BATT-017,57,348.57,33.63,93,53.29,0.198,98.31,34.19,32.7
BATT-017,58,349.56,35.42,94,56.42,0.175,98.28,34.58,35.37
BATT-017,59,349.58,33.91,96,59.38,0.136,98.25,35.94,33.35
BATT-017,60,348.56,37.41,97,55.26,0.073,98.23,36.53,35.06
BATT-017,61,349.29,39.67,99,54.82,0.063,98.2,34.01,37.99
BATT-017,62,349.03,37.92,101,63.02,0.079,98.16,36.88,35.71
BATT-017,63,348.73,36.32,102,57.34,0.034,98.13,34.63,34.79
BATT-017,64,348.9,33.62,103,55.27,0.114,98.1,36.13,33.17
BATT-017,65,347.96,34.13,105,54.35,0.0,98.07,38.31,34.36
BATT-017,66,350.16,34.53,107,50.7,0.049,98.04,33.98,33.81
BATT-017,67,350.55,34.19,108,46.63,0.097,98.01,36.13,32.51
BATT-017,68,348.55,31.9,109,58.12,0.292,97.98,35.37,31.52
BATT-017,69,350.17,36.04,111,61.76,0.092,97.94,36.19,33.5
BATT-017,70,349.24,35.28,113,56.67,0.095,97.91,35.18,34.72
BATT-017,71,349.25,36.38,114,57.49,0.025,97.87,33.38,36.47
BATT-017,72,348.21,35.27,116,48.78,0.229,97.85,35.16,33.71
BATT-017,73,348.79,37.45,117,50.52,0.027,97.82,36.32,35.13
BATT-017,74,349.65,35.36,119,46.41,0.255,97.79,37.37,32.31
BATT-017,75,348.43,33.63,121,52.6,0.033,97.76,36.48,33.68
BATT-017,76,348.61,34.21,122,60.0,0.167,97.73,37.6,31.23
BATT-017,77,348.79,40.02,123,49.91,0.087,97.7,35.69,38.27
BATT-017,78,346.46,36.17,125,53.65,0.047,97.66,35.67,35.23
BATT-017,79,349.44,37.44,127,58.31,0.173,97.64,36.63,35.2
BATT-017,80,349.67,38.69,129,61.35,0.198,97.61,35.96,35.77
BATT-017,81,349.45,38.66,130,44.22,0.077,97.58,37.51,38.78
BATT-017,82,349.9,35.47,132,51.24,0.09,97.55,35.04,34.34
BATT-017,83,348.78,34.55,133,49.67,0.059,97.52,37.36,33.54
BATT-017,84,350.57,40.2,134,48.84,0.11,97.5,37.75,38.02
BATT-017,85,348.44,36.2,136,51.8,0.004,97.46,36.97,33.18
BATT-017,86,348.92,38.61,138,42.41,0.0,97.43,37.58,36.98
BATT-017,87,348.83,36.2,139,51.89,0.0,97.4,36.06,34.93
BATT-017,88,349.23,37.7,141,54.31,0.074,97.37,35.93,35.7
BATT-017,89,348.88,34.22,142,47.84,0.006,97.35,37.17,32.9
BATT-017,90,348.98,38.33,144,51.21,0.083,97.32,36.15,38.94
BATT-017,91,348.51,36.56,146,54.22,0.051,97.28,37.23,34.48
BATT-017,92,348.69,36.55,147,54.82,0.035,97.25,37.29,34.0
BATT-017,93,347.24,38.51,149,44.29,0.04,97.22,36.97,35.88
BATT-017,94,349.66,34.49,150,58.3,0.169,97.19,37.37,34.09
BATT-017,95,348.19,37.86,152,58.44,0.111,97.17,37.77,35.69
BATT-017,96,348.6,36.25,153,49.64,0.217,97.13,37.1,33.16
BATT-017,97,348.14,39.35,155,64.17,0.1,97.1,36.78,35.26
BATT-017,98,349.43,36.17,156,56.83,0.0,97.07,38.13,34.13
BATT-017,99,348.53,36.4,157,55.97,0.008,97.04,37.64,33.86
BATT-017,100,347.0,34.18,159,58.2,0.101,97.01,37.87,33.61
BATT-017,101,349.17,36.78,161,47.9,0.111,96.99,38.05,36.34
BATT-017,102,348.34,37.02,162,51.98,0.045,96.96,37.66,34.48
BATT-017,103,348.91,34.24,164,57.8,0.028,96.93,37.22,34.71
BATT-017,104,349.58,37.33,166,49.31,0.043,96.9,37.0,35.62
BATT-017,105,348.12,39.66,167,51.98,0.08,96.87,37.58,36.67
BATT-017,106,348.85,35.83,169,57.71,0.088,96.84,38.22,33.56
BATT-017,107,348.26,37.53,170,55.96,0.004,96.81,38.32,35.26
BATT-017,108,349.66,35.06,172,54.22,0.112,96.78,37.98,33.55
BATT-017,109,348.93,35.73,174,54.47,0.111,96.75,38.24,34.58
BATT-017,110,348.83,40.18,175,53.05,0.083,96.72,36.83,36.47
BATT-017,111,347.85,34.12,177,59.22,0.037,96.69,37.53,31.33
BATT-017,112,349.43,35.85,178,66.64,0.146,96.66,38.72,33.44
BATT-017,113,349.52,36.05,179,55.86,0.198,96.63,37.27,34.46
BATT-017,114,348.2,36.33,181,61.79,0.056,96.6,38.3,35.35
BATT-017,115,348.92,39.22,183,51.48,0.042,96.57,38.26,36.58
BATT-017,116,349.26,33.43,184,50.01,0.129,96.54,38.15,32.18
BATT-017,117,350.55,38.46,186,49.37,0.0,96.51,39.0,36.82
BATT-017,118,349.08,37.63,187,48.59,0.0,96.47,38.62,35.45
BATT-017,119,348.75,36.05,189,52.34,0.04,96.44,37.25,34.28
BATT-017,120,348.62,35.52,191,59.42,0.117,96.41,39.02,32.41
BATT-017,121,348.66,33.96,192,60.12,0.021,96.38,38.05,33.72
BATT-017,122,349.34,37.71,194,51.04,0.09,96.35,37.24,36.08
BATT-017,123,348.0,38.25,195,52.16,0.0,96.32,39.41,34.55
BATT-017,124,349.45,36.66,197,54.09,0.141,96.28,37.54,34.2
BATT-017,125,347.46,34.34,199,55.5,0.207,96.25,38.43,32.98
BATT-017,126,349.21,37.86,200,57.62,0.019,96.22,39.13,35.5
BATT-017,127,349.42,35.65,202,51.7,0.127,96.19,38.82,34.14
BATT-017,128,349.3,36.99,204,52.9,0.075,96.16,38.33,33.97
BATT-017,129,348.86,36.52,205,62.23,0.1,96.13,38.02,34.14
BATT-017,130,348.95,33.97,207,52.43,0.072,96.1,38.3,33.27
BATT-017,131,348.3,34.77,208,50.65,0.068,96.07,38.03,32.98
BATT-017,132,347.71,33.86,210,53.59,0.025,96.04,39.04,31.88
BATT-017,133,348.8,35.21,211,54.57,0.004,96.01,38.67,33.18
BATT-017,134,348.65,33.25,213,44.85,0.18,95.98,37.89,31.37
BATT-017,135,349.32,36.88,215,51.44,0.0,95.95,39.03,34.75
BATT-017,136,348.46,34.95,216,56.62,0.09,95.93,38.73,32.97
BATT-017,137,348.69,34.18,218,66.13,0.087,95.89,39.7,33.34
BATT-017,138,348.78,34.93,219,50.93,0.088,95.86,39.85,33.82
BATT-017,139,349.0,33.93,220,58.69,0.145,95.84,40.87,32.63
BATT-017,140,349.29,33.67,222,55.17,0.062,95.81,40.23,32.02
BATT-017,141,347.76,35.37,223,61.06,0.144,95.78,38.55,34.06
BATT-017,142,349.07,39.17,225,50.39,0.251,95.75,37.52,36.51
BATT-017,143,348.36,35.59,227,60.72,0.08,95.72,38.23,34.99
BATT-017,144,349.0,35.32,228,62.51,0.0,95.68,39.31,35.49
BATT-017,145,349.66,35.1,229,62.77,0.081,95.65,38.26,31.57
BATT-017,146,346.78,33.92,231,62.66,0.073,95.62,39.31,33.18
BATT-017,147,349.43,35.77,233,55.24,0.124,95.59,40.01,33.11
BATT-017,148,348.35,37.66,235,57.61,0.0,95.56,39.47,35.49
BATT-017,149,347.75,35.45,236,51.58,0.118,95.53,40.37,34.67
BATT-017,150,348.08,34.42,238,40.76,0.058,95.5,39.52,32.99
BATT-017,151,347.59,31.03,240,55.63,0.156,95.47,39.43,29.75
BATT-017,152,348.81,33.3,241,53.13,0.05,95.45,41.94,31.38
BATT-017,153,347.57,34.8,243,59.88,0.161,95.41,40.26,34.01
BATT-017,154,349.35,33.9,245,59.27,0.0,95.38,40.46,32.52
BATT-017,155,348.93,34.3,246,47.73,0.093,95.35,41.25,32.78
BATT-017,156,348.54,36.46,248,68.13,0.014,95.32,41.34,33.8
BATT-017,157,346.72,35.67,249,56.43,0.053,95.29,40.14,34.52
BATT-017,158,347.28,32.17,251,46.39,0.31,95.26,41.61,31.59
BATT-017,159,348.27,34.6,252,47.23,0.016,95.24,40.16,33.58
BATT-017,160,348.3,36.98,254,41.03,0.062,95.21,41.68,35.05
BATT-017,161,349.06,34.5,255,58.68,0.0,95.18,39.49,34.71
BATT-017,162,345.97,34.46,257,50.94,0.067,95.15,40.46,31.71
BATT-017,163,347.68,34.46,259,49.06,0.08,95.12,41.05,32.88
BATT-017,164,348.95,35.49,260,50.24,0.033,95.09,41.24,33.5
BATT-017,165,348.0,34.12,262,52.3,0.218,95.06,40.09,32.34
BATT-017,166,347.88,32.76,263,57.55,0.184,95.03,39.34,31.87
BATT-017,167,346.96,30.06,265,44.23,0.016,95.0,41.49,29.58
BATT-017,168,349.09,31.67,267,47.68,0.157,94.97,40.88,30.81
BATT-017,169,347.84,31.06,269,56.89,0.054,94.94,40.75,31.0
BATT-017,170,349.09,31.99,270,50.53,0.0,94.91,42.86,30.09
BATT-017,171,349.38,33.47,272,57.59,0.034,94.87,40.97,32.08
BATT-017,172,349.25,33.17,273,51.11,0.0,94.85,40.8,33.14
BATT-017,173,348.16,32.09,274,63.55,0.167,94.82,39.57,31.15
BATT-017,174,347.79,30.61,276,55.35,0.022,94.78,40.34,28.4
BATT-017,175,347.72,34.32,278,61.46,0.195,94.76,42.35,31.46
BATT-017,176,349.73,32.26,279,57.21,0.103,94.73,40.8,31.98
BATT-017,177,347.97,35.53,281,57.57,0.06,94.7,42.21,31.81
BATT-017,178,348.98,30.95,282,49.58,0.052,94.67,40.34,30.35
BATT-017,179,348.51,29.41,284,61.1,0.232,94.64,40.81,29.56
BATT-017,180,347.78,35.94,286,55.39,0.093,94.61,40.85,32.63
BATT-017,181,347.9,32.28,287,48.38,0.052,94.58,42.28,31.76
BATT-017,182,349.04,33.22,289,41.44,0.16,94.55,41.64,30.14
BATT-017,183,348.11,29.73,290,54.94,0.139,94.52,40.79,28.84
BATT-017,184,347.71,32.62,292,63.15,0.013,94.49,42.67,31.36
BATT-017,185,347.42,29.86,294,48.66,0.092,94.46,42.5,29.61
BATT-017,186,348.31,34.3,295,48.45,0.0,94.44,42.39,31.46
BATT-017,187,347.63,33.75,298,52.2,0.089,94.41,42.4,31.05
BATT-017,188,348.51,34.76,299,60.71,0.117,94.37,41.32,33.86
BATT-017,189,350.06,32.05,301,43.08,0.128,94.35,43.47,30.56
BATT-017,190,348.42,35.83,303,50.2,0.012,94.31,42.17,33.61
BATT-017,191,349.44,31.75,304,48.06,0.033,94.29,42.59,30.66
BATT-017,192,347.42,32.4,306,57.47,0.112,94.26,42.76,29.47
BATT-017,193,348.53,30.28,307,53.24,0.192,94.23,41.48,28.82
BATT-017,194,348.97,30.06,309,52.02,0.099,94.2,44.38,29.02
BATT-017,195,349.06,30.89,310,53.02,0.047,94.17,42.5,30.91
BATT-017,196,348.97,30.66,312,58.81,0.17,94.14,42.62,30.4
BATT-017,197,347.95,29.53,314,60.83,0.102,94.11,42.23,27.38
BATT-017,198,348.64,33.39,315,60.25,0.106,94.08,43.84,31.6
BATT-017,199,347.1,34.59,317,57.55,0.156,94.05,43.94,32.22
BATT-017,200,349.19,28.16,318,62.4,0.084,94.01,42.97,27.16
BATT-017,201,347.13,31.31,320,48.51,0.017,93.99,41.4,31.39
BATT-017,202,348.89,33.39,322,56.43,0.08,93.96,42.75,32.33
BATT-017,203,348.71,30.64,323,68.19,0.181,93.93,42.9,27.05
BATT-017,204,348.69,29.57,324,43.08,0.243,93.89,42.58,28.97
BATT-017,205,349.5,29.86,326,50.89,0.0,93.86,42.11,28.34
BATT-017,206,348.68,30.15,328,47.88,0.223,93.83,41.59,31.01
BATT-017,207,346.77,29.9,329,55.83,0.063,93.8,44.67,28.86
BATT-017,208,348.29,29.88,331,62.73,0.094,93.77,44.0,28.74
BATT-017,209,346.3,31.88,332,57.32,0.228,93.74,43.35,29.99
BATT-017,210,347.73,32.88,334,52.8,0.059,93.71,42.71,31.63
BATT-017,211,347.45,29.18,335,57.37,0.07,93.69,43.76,29.14
BATT-017,212,348.29,29.36,337,52.36,0.041,93.66,43.66,28.47
BATT-017,213,347.11,30.04,339,55.27,0.095,93.63,43.11,28.69
BATT-017,214,347.12,30.6,341,57.81,0.117,93.6,43.95,30.04
BATT-017,215,348.15,27.7,342,64.62,0.037,93.56,44.14,27.0
BATT-017,216,348.68,31.47,344,56.8,0.208,93.53,44.37,28.91
BATT-017,217,347.73,28.4,345,55.41,0.032,93.51,42.84,27.47
BATT-017,218,349.57,29.01,347,66.31,0.132,93.48,44.21,27.01
BATT-017,219,347.43,27.23,348,42.36,0.094,93.44,45.02,25.84
BATT-017,220,348.24,28.26,349,53.55,0.191,93.41,44.2,27.93
BATT-017,221,347.95,31.5,351,49.65,0.028,93.38,46.17,30.27
BATT-017,222,347.4,27.47,352,52.67,0.138,93.34,43.84,25.62
BATT-017,223,348.71,32.65,354,57.72,0.286,93.31,42.36,29.36
BATT-017,224,346.94,28.3,356,59.98,0.0,93.28,43.29,27.52
BATT-017,225,345.98,28.32,357,50.98,0.02,93.25,43.51,26.84
BATT-017,226,347.53,31.37,359,58.11,0.259,93.22,44.8,28.9
BATT-017,227,347.41,33.12,361,48.71,0.081,93.19,45.13,30.3
BATT-017,228,348.46,31.44,363,46.42,0.101,93.16,44.48,30.53
BATT-017,229,346.6,30.06,364,54.52,0.065,93.13,44.69,28.66
BATT-017,230,348.01,30.75,366,52.79,0.224,93.11,46.36,28.08
BATT-017,231,347.9,30.8,368,63.04,0.0,93.07,43.67,28.73
BATT-017,232,347.82,34.4,369,66.87,0.191,93.04,44.48,31.81
BATT-017,233,348.39,30.34,371,50.45,0.0,93.01,44.16,27.61
BATT-017,234,347.53,31.82,372,43.23,0.0,92.99,43.49,29.7
BATT-017,235,347.58,28.77,374,45.9,0.005,92.96,42.68,27.07
BATT-017,236,347.89,27.56,376,49.08,0.082,92.93,46.05,26.67
BATT-017,237,347.44,31.84,377,55.34,0.035,92.9,44.05,30.53
BATT-017,238,346.42,29.22,379,52.53,0.03,92.87,44.62,27.84
BATT-017,239,347.17,30.89,380,46.55,0.018,92.84,45.35,28.13
BATT-017,240,347.28,30.31,382,64.82,0.019,92.81,43.79,28.57
BATT-017,241,347.02,28.12,383,58.08,0.017,92.78,44.21,26.37
BATT-017,242,347.21,27.58,385,64.65,0.111,92.74,45.08,27.02
BATT-017,243,347.59,29.44,386,43.29,0.041,92.71,44.72,26.68
BATT-017,244,347.22,28.9,387,61.74,0.0,92.68,43.95,28.1
BATT-017,245,348.11,29.4,389,53.2,0.089,92.64,45.9,28.12
BATT-017,246,348.11,29.51,390,51.75,0.152,92.61,44.88,26.64
BATT-017,247,345.5,32.99,392,54.25,0.07,92.58,45.54,30.55
BATT-017,248,346.24,28.14,394,49.9,0.0,92.55,45.51,27.43
BATT-017,249,345.46,28.08,395,53.24,0.152,92.52,46.48,27.6
BATT-017,250,347.15,30.79,397,59.78,0.0,92.48,45.92,29.43
BATT-017,251,347.09,27.06,398,42.32,0.066,92.46,44.75,26.07
BATT-017,252,347.47,26.67,400,63.08,0.09,92.42,46.84,26.58
BATT-017,253,348.01,28.57,401,56.45,0.178,92.39,45.26,27.76
BATT-017,254,347.29,23.91,402,53.44,0.138,92.36,44.97,25.1
BATT-017,255,346.83,29.39,404,59.71,0.111,92.33,44.88,26.93
BATT-017,256,347.3,32.74,405,56.28,0.166,92.3,43.55,30.34
BATT-017,257,346.9,32.96,407,51.22,0.0,92.27,45.34,29.99
BATT-017,258,346.1,30.48,408,49.46,0.218,92.24,46.39,28.57
BATT-017,259,348.04,30.09,410,63.1,0.0,92.21,44.7,28.98
BATT-017,260,347.6,30.51,411,45.22,0.206,92.18,47.82,27.93
BATT-017,261,348.41,27.38,413,52.92,0.025,92.15,43.92,26.52
BATT-017,262,346.25,29.85,414,45.64,0.122,92.12,45.44,29.62
BATT-017,263,345.94,27.13,416,57.03,0.208,92.09,44.79,25.72
BATT-017,264,346.47,30.55,417,53.52,0.137,92.06,47.25,28.58
BATT-017,265,347.53,27.1,419,46.6,0.122,92.03,47.03,26.35
BATT-017,266,347.89,26.94,420,48.89,0.161,92.0,46.17,26.43
BATT-017,267,347.42,29.04,422,54.37,0.0,91.98,45.05,27.9
BATT-017,268,347.3,32.11,424,55.81,0.0,91.94,45.34,30.13
BATT-017,269,347.86,30.63,425,42.48,0.114,91.92,46.83,29.22
BATT-017,270,346.79,31.77,427,49.87,0.076,91.89,45.97,27.58
BATT-017,271,347.99,28.58,429,55.06,0.067,91.86,46.14,27.16
BATT-017,272,348.73,30.54,430,61.36,0.191,91.82,46.69,28.23
BATT-017,273,346.28,29.22,431,59.13,0.184,91.79,46.41,29.11
BATT-017,274,346.91,26.56,433,51.37,0.018,91.75,45.13,24.42
BATT-017,275,345.99,27.96,435,60.09,0.127,91.72,45.61,26.87
BATT-017,276,346.32,27.03,436,52.21,0.0,91.7,45.68,25.48
BATT-017,277,347.4,29.98,437,35.36,0.0,91.67,46.3,26.73
BATT-017,278,345.73,26.36,439,62.74,0.02,91.64,47.18,25.18
BATT-017,279,346.44,24.61,440,56.84,0.088,91.61,47.19,24.36
BATT-017,280,347.9,25.5,442,55.23,0.04,91.58,48.38,25.09
BATT-017,281,347.22,27.98,443,54.15,0.128,91.55,45.84,26.25
BATT-017,282,347.65,29.65,445,55.92,0.091,91.53,47.59,27.97
BATT-017,283,345.99,27.51,446,54.14,0.181,91.5,46.55,25.88
BATT-017,284,347.07,26.08,448,52.36,0.136,91.47,49.36,25.81
BATT-017,285,348.52,31.3,449,50.18,0.009,91.45,47.33,27.71
BATT-017,286,346.47,30.59,451,54.56,0.164,91.42,46.93,27.56
BATT-017,287,346.59,31.39,453,48.81,0.023,91.39,47.82,29.7
BATT-017,288,347.44,28.6,454,47.24,0.125,91.35,47.8,28.56
BATT-017,289,346.24,28.78,456,55.72,0.053,91.32,47.28,25.64
BATT-017,290,347.52,28.88,457,59.98,0.198,91.29,48.31,26.19
BATT-017,291,345.5,29.99,459,49.32,0.15,91.26,49.28,28.33
BATT-017,292,344.99,28.66,461,50.37,0.037,91.23,48.74,25.9
BATT-017,293,347.17,27.83,462,43.92,0.061,91.19,47.74,26.77
BATT-017,294,346.12,25.31,464,46.2,0.353,91.16,49.72,24.71
BATT-017,295,346.44,27.05,465,46.43,0.0,91.13,48.48,25.34
BATT-017,296,347.59,29.22,467,59.94,0.034,91.1,46.96,29.21
BATT-017,297,347.37,28.05,469,43.68,0.038,91.07,48.16,27.6
BATT-017,298,345.88,28.53,471,56.85,0.0,91.04,47.94,26.43
BATT-017,299,347.27,28.47,472,52.51,0.008,91.01,47.67,26.67
BATT-017,300,346.6,30.18,474,57.73,0.083,90.98,48.59,30.0
BATT-017,301,347.17,27.62,475,61.1,0.13,90.95,46.45,26.47
BATT-017,302,346.81,28.42,477,53.92,0.0,90.92,49.99,28.2
BATT-017,303,345.61,29.9,479,60.9,0.052,90.89,49.04,28.83
BATT-017,304,346.23,30.68,480,63.4,0.028,90.86,46.64,29.72
BATT-017,305,344.86,28.86,482,62.18,0.0,90.83,49.14,26.31
BATT-017,306,346.93,26.93,483,50.07,0.172,90.81,49.03,25.52
BATT-017,307,347.09,27.32,485,42.28,0.031,90.78,50.1,26.0
BATT-017,308,346.2,29.96,487,53.35,0.0,90.75,50.41,28.79
BATT-017,309,346.66,30.56,488,55.17,0.162,90.72,50.64,30.72
BATT-017,310,345.96,30.38,490,42.38,0.192,90.69,48.52,28.92
BATT-017,311,347.74,28.86,491,54.47,0.111,90.66,49.39,26.82
BATT-017,312,345.69,31.42,493,38.66,0.017,90.64,48.41,29.63
BATT-017,313,346.46,29.44,494,63.37,0.07,90.61,49.92,27.19
BATT-017,314,345.66,28.99,496,56.96,0.04,90.58,46.84,26.69
BATT-017,315,346.88,31.24,497,49.19,0.088,90.55,47.77,27.48
BATT-017,316,347.51,27.58,499,54.86,0.149,90.51,48.68,27.15
BATT-017,317,345.01,28.81,500,55.6,0.09,90.49,49.1,27.02
BATT-017,318,347.18,31.85,502,57.0,0.092,90.46,49.38,29.95
BATT-017,319,347.95,28.63,503,54.52,0.051,90.43,50.54,27.39
BATT-017,320,346.74,26.76,505,59.77,0.145,90.4,48.67,25.83
BATT-017,321,346.09,31.2,506,46.49,0.121,90.37,48.07,29.14
BATT-017,322,346.59,28.84,508,53.32,0.0,90.34,49.03,26.88
BATT-017,323,346.17,27.48,509,64.82,0.0,90.31,48.87,26.98
BATT-017,324,348.17,29.22,511,51.99,0.065,90.28,50.09,29.46
BATT-017,325,347.25,28.44,513,55.55,0.17,90.25,51.12,27.37
BATT-017,326,347.3,28.72,515,48.13,0.185,90.21,51.09,27.84
BATT-017,327,348.29,30.79,516,67.04,0.153,90.19,50.79,28.63
BATT-017,328,347.63,28.83,518,55.81,0.08,90.16,49.18,28.19
BATT-017,329,346.45,29.42,520,46.55,0.209,90.12,49.66,28.03
BATT-017,330,346.55,25.07,522,60.64,0.034,90.09,50.3,25.22
BATT-017,331,348.41,28.54,523,47.66,0.065,90.06,49.15,28.53
BATT-017,332,345.92,32.06,525,58.2,0.0,90.03,49.3,31.27
BATT-017,333,346.36,31.16,526,60.28,0.064,90.0,50.4,29.85
BATT-017,334,345.68,29.14,528,66.26,0.023,89.97,48.72,28.4
BATT-017,335,345.02,31.43,529,55.44,0.215,89.94,51.24,29.73
BATT-017,336,345.76,29.88,531,54.39,0.199,89.9,49.81,30.02
BATT-017,337,345.77,29.22,533,41.94,0.097,89.88,50.79,27.88
BATT-017,338,345.95,32.44,535,51.36,0.129,89.85,50.51,31.09
BATT-017,339,346.93,29.62,536,49.81,0.044,89.82,51.61,29.51
BATT-017,340,346.42,30.65,537,53.01,0.0,89.79,48.28,28.86
BATT-017,341,347.23,31.16,539,50.98,0.031,89.76,51.72,31.77
BATT-017,342,346.53,27.22,540,58.82,0.152,89.74,51.75,26.35
BATT-017,343,346.54,30.1,542,50.74,0.127,89.71,50.85,27.75
BATT-017,344,346.15,29.88,543,56.95,0.061,89.68,51.14,30.54
BATT-017,345,347.94,32.88,545,53.41,0.151,89.65,51.26,30.65
BATT-017,346,346.03,32.57,546,50.36,0.054,89.62,49.82,32.18
BATT-017,347,347.09,27.36,548,49.82,0.001,89.59,50.83,26.39
BATT-017,348,345.4,34.09,550,55.5,0.151,89.56,51.72,31.13
BATT-017,349,346.14,28.97,551,62.32,0.043,89.52,49.11,28.04
BATT-017,350,347.93,33.77,553,49.71,0.174,89.49,51.42,30.6
BATT-017,351,346.86,31.19,555,54.38,0.0,89.46,51.09,29.94
BATT-017,352,345.18,32.85,556,57.0,0.046,89.43,51.69,31.38
BATT-017,353,345.46,32.22,558,53.98,0.14,89.4,49.85,29.82
BATT-017,354,347.56,33.86,560,43.54,0.131,89.36,50.44,31.75
BATT-017,355,346.34,30.78,562,56.97,0.074,89.34,49.83,29.06
BATT-017,356,346.04,31.35,563,45.06,0.115,89.31,49.88,30.25
BATT-017,357,345.62,30.74,565,45.14,0.103,89.27,52.18,30.73
BATT-017,358,345.98,33.08,567,46.27,0.0,89.24,50.82,33.02
BATT-017,359,347.36,34.7,568,53.13,0.063,89.21,50.79,31.83
BATT-017,360,345.65,34.21,570,48.32,0.11,89.18,52.6,30.95
BATT-017,361,345.72,33.36,571,45.49,0.132,89.15,51.22,31.67
BATT-017,362,346.67,32.2,573,56.38,0.087,89.12,52.59,32.41
BATT-017,363,345.35,32.2,574,53.94,0.048,89.09,50.63,31.41
BATT-017,364,345.42,30.12,575,58.64,0.0,89.05,51.41,29.38
BATT-017,365,346.16,32.93,577,49.72,0.152,89.02,50.89,31.93
BATT-018,1,351.05,31.29,2,58.24,0.4,99.97,30.29,28.67
BATT-018,2,349.01,30.6,3,61.54,0.364,99.94,33.83,27.48
BATT-018,3,349.85,32.66,5,64.74,0.238,99.91,30.3,29.47
BATT-018,4,351.04,31.61,7,64.97,0.29,99.89,28.94,29.16
BATT-018,5,350.73,26.04,9,64.86,0.27,99.86,31.03,25.94
BATT-018,6,349.72,33.49,11,57.33,0.353,99.83,31.77,30.14
